city,state,date,PM2_5,PM10,NO2,SO2,CO,O3,AQI,AQI_Category,temperature,humidity
Varanasi,Uttar Pradesh,2023-06-10,27.45025803415965,44.65295365056756,11.864014425750808,22.971583610867672,0.8010727749471802,56.32532877624316,114.46757600244574,Moderate,29.03629211263807,31.59278420535721
Bangalore,Karnataka,2023-09-24,133.63988401382343,191.02764919489607,31.60245953655302,4.520444913018955,0.6110103415119824,61.11243613484385,557.2783163376437,Severe,29.629740118747545,92.28873588236544
Ranchi,Jharkhand,16-08-2022,41.32018288993298,101.3497215754488,59.148617547662695,25.575092974244598,0.0839897323575977,61.94913040093972,172.3051626510205,Moderate,29.93847014741561,65.29101064769127
Allahabad,Uttar Pradesh,2022-06-26,60.85739339474897,187.56130646698608,22.976767619863903,23.36253031528477,0.5001024584073427,16.328272770951166,253.7753304561032,Poor,29.8242429389806,40.27920549350952
Rajkot,Gujarat,21/04/2023,89.56502649960325,198.60720703770164,22.83032034216108,9.08801533648794,1.1412977599686822,24.99799116398718,255.78117910380595,Poor,28.765704963715773,65.3455320419208
Vadodara,Gujarat,2021-09-18,77.24215733186908,265.6268344355386,13.62662800321582,1.9384189177660147,1.5168330389243765,88.2189569516359,322.0997960738941,Very Poor,29.93630740950464,77.22540006450735
Ghaziabad,Uttar Pradesh,07-09-2023,133.83556159196206,217.99770299174452,26.42072437406207,6.015466415570714,0.6497188602841475,46.81762260638931,395.2187749440061,Very Poor,31.648105145015823,86.25726336945667
Chennai,Tamil Nadu,2021-01-21,39.49392421206996,84.96065614869507,18.69347802750768,20.610195989787968,2.232128266769436,63.401827899419104,164.68966396433174,Moderate,17.94302476817586,62.339618167645376
Ludhiana,Punjab,2021/07/20,55.35452308967458,73.9034849296453,53.93886827573096,32.350098601200955,1.6641208051747904,19.60772349041688,230.828361283943,Poor,27.389834253085663,81.3514848400944
Nagpur,Maharashtra,2021/04/02,89.56502649960325,256.4446346129216,48.73326259278953,10.66366618476237,0.4563587251861647,20.30735801763652,239.5493006091549,Poor,35.991657028815176,35.630109413391146
Meerut,Uttar Pradesh,2023/01/25,189.24125416064,464.2330691092639,31.60245953655302,7.105967643809623,0.5721588411813578,88.16591631629026,789.1360298498687,Severe,22.182594369150216,41.88525006762812
Hyderabad,Telangana,2022-09-11,104.87594180705138,215.09642340869885,33.26138206767138,21.292930587728435,0.5721588411813578,40.04844215172848,437.3326773354042,Severe,28.29416657374443,93.22151238917326
Kolkata,West Bengal,2022-09-14,52.1930140996434,125.01689043847072,28.758613906029943,9.043778796906343,0.9232586240844642,37.574702956206295,395.2187749440061,Very Poor,28.29416657374443,62.339618167645376
Vadodara,Gujarat,2023-02-22,137.51139467614226,301.58473930480136,31.60245953655302,14.246049144367197,2.7742465175239595,30.484989437627465,573.4225157995132,Severe,11.144825854800352,62.06751871225847
Lucknow,Uttar Pradesh,2023-09-05,85.12580426469052,204.28814733968608,23.53810637152843,5.853925008826025,0.481376603930121,40.44533244781434,354.97460378375945,Very Poor,34.83653627279554,73.64307174274273
Ranchi,Jharkhand,2022-09-16,101.71998006276972,259.17242763421154,52.256906772541086,29.94571298315618,0.3712387800096663,65.47193570831772,395.2187749440061,Very Poor,30.05765442334805,62.339618167645376
Meerut,Uttar Pradesh,2023-04-16,89.56502649960325,91.76163615927324,19.477868822156186,11.415244580592583,0.5721588411813578,38.76776651660268,235.4128747370321,Poor,38.6276029965542,46.7013004591133
Delhi,Delhi,2022/06/03,89.56502649960325,97.89861000016644,16.652250019575323,15.277401174316523,0.0316736046011176,44.19559939858605,201.79296999256803,Poor,28.29416657374443,56.67992147503193
Amritsar,Punjab,2022/04/22,160.37671923612703,183.45334840965103,47.080312143107975,19.91687488699609,1.0122104356853852,54.96237987839614,668.7709192146497,Severe,29.224862003469543,62.339618167645376
Nagpur,Maharashtra,2023-01-16,110.83107423880573,191.02764919489607,75.89970821517946,2.454681829661624,0.5721588411813578,40.04844215172848,462.1655795758199,Severe,15.630731710494036,60.7495732993103
Varanasi,Uttar Pradesh,2022-02-01,104.06219921413722,191.02764919489607,28.84547091923721,6.353040466268348,0.7906597622527848,19.884504614485596,433.9393707229522,Severe,22.57579105398545,76.33649778868208
Ludhiana,Punjab,2023-05-31,26.7378149555236,77.29309352419972,31.60245953655302,13.541550235696405,0.2287346658888664,29.038185670258557,111.4966883645334,Moderate,36.14127189748407,43.17529938092741
Ghaziabad,Uttar Pradesh,2022-04-25,48.08899255960046,74.03512811961058,31.052640265849945,28.18248756609585,0.7129554278682367,58.74061612973601,200.53109897353391,Poor,32.022624665187095,36.47582440209434
Ludhiana,Punjab,2023-05-15,42.67848885747428,102.55015664139871,78.48679583440142,17.963116669966563,0.3365633936068699,39.67396954624307,177.96929853566775,Moderate,38.48318747144245,38.42867497298014
Indore,Madhya Pradesh,2023-07-09,28.59692869361016,191.02764919489607,31.60245953655302,14.06891156388201,0.6789258734820403,12.35341434739205,395.2187749440061,Very Poor,29.02631684110681,62.339618167645376
Bangalore,Karnataka,2021/03/17,89.56502649960325,281.4597731874722,32.48943385792323,5.063817706402273,0.4191319293144839,11.538756634458483,395.2187749440061,Very Poor,37.789492274664006,33.78615023372269
Kanpur,Uttar Pradesh,01-17-2022,126.33103276605442,456.1042431420773,35.25452000273796,9.463549272841489,0.3590929466270396,40.04844215172848,526.800406634447,Severe,28.29416657374443,62.339618167645376
Jaipur,Rajasthan,2023-08-16,72.90297317264154,97.23719639587526,69.01873013332003,23.33337843808041,0.5721588411813578,89.93409359440376,304.0053981299152,Very Poor,27.21427219184257,89.78276833582359
Faridabad,Haryana,2022-02-09,195.7091761105824,459.8120622374902,31.60245953655302,13.541550235696405,1.475429370504964,33.42732352765455,816.1072643811286,Severe,23.289778545489384,75.00688684954727
Kanpur,Uttar Pradesh,2023/05/08,154.47940340786351,190.7498449364236,38.26969423213379,10.54944890443995,1.310715469062379,59.07055836465956,644.1791122107909,Severe,39.300508659147255,39.313717173416855
Varanasi,Uttar Pradesh,2022-02-09,76.15558894780327,121.45533867889073,37.6946684571254,13.541550235696405,0.1934587778735896,39.96865097972995,395.2187749440061,Very Poor,23.915463713911564,42.49574866097692
Delhi,Delhi,2022-10-25,179.12570504037916,191.02764919489607,15.68390654130959,15.059532645134365,1.531289962966446,27.135463611432908,746.954190018381,Severe,25.92034600446173,72.1729589080698
Amritsar,Punjab,2021-05-31,89.56502649960325,336.7859779218806,13.570829476674616,13.541550235696405,0.9067124791716308,14.219208237645926,455.4632288529556,Severe,40.267980599692734,32.20417031191429
Srinagar,Jammu and Kashmir,2021-12-27,89.56502649960325,154.22570896891347,31.60245953655302,24.458026905247632,0.0911096458010561,15.865057411340054,424.4682836462827,Severe,21.242486043009524,71.17876224411424
Visakhapatnam,Andhra Pradesh,2023-03-23,43.12812495037444,78.33669701620808,31.86380837368533,7.047422044972082,0.3157384821881677,22.53253801247345,179.8442810430614,Moderate,37.84840980353538,45.441910662292415
Lucknow,Uttar Pradesh,2023-03-05,53.83886938048891,210.45619929692265,54.92662869681162,9.778141201697942,1.2525836561735817,54.89421024877981,395.2187749440061,Very Poor,33.93360890163191,62.419906777355024
Kolkata,West Bengal,2022-07-24,89.56502649960325,191.02764919489607,26.567492952906093,19.302304862257223,0.2876035164310581,27.03020570140549,359.6191364659051,Very Poor,30.96436892558554,89.17217207969173
Faridabad,Haryana,2021-07-14,106.10413195891708,96.00033895276329,16.88405619639229,12.076416604977302,0.5721588411813578,40.04844215172848,442.45423026868417,Severe,27.667364629847345,62.339618167645376
Amritsar,Punjab,2021-11-11,104.22745077609216,216.52492286775333,21.16064891139585,6.91011514004294,0.5721588411813578,52.36069913022799,395.2187749440061,Very Poor,28.29416657374443,62.339618167645376
Mumbai,Maharashtra,2023/04/30,39.56695471869098,41.640959286973526,44.4624666963671,13.541550235696405,0.982020153176162,35.629185298016424,164.99420117694137,Moderate,28.49476122992708,42.50471154399538
Srinagar,Jammu and Kashmir,2022-01-11,179.17563163229983,331.1043145236817,42.71213976855673,9.44833389712087,0.5721588411813578,61.3844887544771,747.1623839066904,Severe,15.051981546786276,62.339618167645376
Patna,Bihar,07-04-2021,19.868723681436705,48.85863239724932,27.41889479695974,13.541550235696405,1.4588248598826294,40.04844215172848,82.85257775159106,Satisfactory,34.28227869159437,62.339618167645376
Hyderabad,Telangana,2022-11-27,183.0551856242109,272.5090562150104,32.4837506055243,7.680301365673238,2.3425684024432893,38.28813169688184,763.3401240529596,Severe,20.453744859709403,59.79578429494988
Agra,Uttar Pradesh,03-11-2023,61.95188753154954,94.43535672193424,13.84102536890548,19.32853923219191,1.5400316653772554,71.39478968652503,258.3393710065616,Poor,28.29416657374443,38.69732880981842
Patna,Bihar,2023-07-14,37.301851620305,186.8935056200572,20.75223372161007,23.27904890368576,0.3538030967964055,40.04844215172848,395.2187749440061,Very Poor,28.29416657374443,79.19872211905658
Pune,Maharashtra,2022-11-22,112.94161950334106,159.72353402481468,48.37546162341941,17.83521806951593,1.5206642701411242,14.669346810404557,470.9665533289322,Severe,17.214002523704863,68.25246968499744
Meerut,Uttar Pradesh,2021-08-14,61.05469882204688,122.5860870505462,37.85234144465785,17.411223683151377,0.2840421586154049,88.41010063394783,254.5980940879355,Poor,26.29659698346296,92.85720304924509
Varanasi,Uttar Pradesh,2022-11-02,89.56502649960325,191.02764919489607,44.32553728981317,13.541550235696405,0.9519015767099512,37.104543723965634,351.74282637058303,Very Poor,26.11782649687962,79.66369035745052
Ludhiana,Punjab,2023-07-14,26.2336073856978,43.91446822040636,10.252575484059118,13.541550235696405,0.5721588411813578,54.02435281890118,109.39414279835984,Moderate,31.851551338724963,72.31658620174072
Agra,Uttar Pradesh,2021-11-08,95.654781123725,166.69410675398376,26.412569897456645,13.541550235696405,0.6517921014945414,31.33594801044238,398.8804372859332,Very Poor,12.301395353170328,62.339618167645376
Hyderabad,Telangana,2021-08-26,27.09111931860916,66.91148370273471,49.74291062390967,5.952506776338769,0.887109617800332,30.318769725920912,395.2187749440061,Very Poor,34.206772770618,93.55740079499932
Bhopal,Madhya Pradesh,2022-12-21,83.88476077620011,147.23106988159714,35.52737804135021,6.3354785677720695,1.119340623318939,69.86424879331075,349.79945243675445,Very Poor,14.424888387397893,69.15288720370981
Varanasi,Uttar Pradesh,2021-04-28,118.53414231609418,191.02764919489607,45.971290451917824,11.859289986243054,0.8928535556899546,22.477856188203443,494.2873734581127,Severe,37.49941783611719,63.06548591084022
Lucknow,Uttar Pradesh,2022-07-20,49.3436455721863,43.68521168617961,48.59043873027634,16.95704015023102,0.0421839933497132,73.29943933340489,395.2187749440061,Very Poor,27.037286948135137,92.74188496710516
Ranchi,Jharkhand,2021-01-29,141.7132237768272,219.12339263511,31.37352557134157,16.20237668180495,0.8475284707537143,40.04844215172848,395.2187749440061,Very Poor,12.83415322941724,74.24598290383766
Chennai,Tamil Nadu,2023-07-29,132.03882155578347,177.05746534307178,31.60245953655302,13.541550235696405,0.5721588411813578,80.167976490995,550.6018858876171,Severe,34.307573256035646,90.75238255529035
Mumbai,Maharashtra,2022-01-13,170.2456268246508,191.02764919489607,31.60245953655302,18.005076139113356,2.1590009545571074,52.140162110552914,709.9242638587938,Severe,13.605076321617268,64.67134431410165
Varanasi,Uttar Pradesh,14-04-2022,89.56502649960325,85.97294442594826,34.39792276908166,4.576357623255618,0.0537220361224672,49.3750902273206,395.2187749440061,Very Poor,28.37603474637866,62.67528835582227
Pune,Maharashtra,2023-04-21,118.12355706448848,246.03224518065736,43.56998404835412,15.427503760911758,0.0036318246375359,50.14626326990872,492.5752329589169,Severe,38.81375815125288,62.339618167645376
Ghaziabad,Uttar Pradesh,2022-02-06,92.23275110735496,240.25128519864364,23.38147905743967,27.105627142869626,0.11821428569592,17.079462548933826,395.2187749440061,Very Poor,13.97805206184366,69.54924421849611
Bhopal,Madhya Pradesh,17/06/2021,31.52108802439759,81.71036681015451,31.60245953655302,23.32821435490279,2.345223073214004,46.43452585309264,131.44293706173795,Moderate,33.34640239918136,57.23050969228726
Jaipur,Rajasthan,2021-10-29,79.83297252401114,184.80025764016665,13.23779450397064,3.99277722751246,0.5721588411813578,85.47343862195036,332.90349542512644,Very Poor,26.493649160073783,48.11701570212461
Nashik,Maharashtra,2021/02/25,114.68416741606264,191.02764919489607,34.6452783015568,12.051454822918554,0.0788262384209264,15.20140317174942,478.2329781249812,Severe,27.476699945928555,62.339618167645376
Lucknow,Uttar Pradesh,08/06/2022,93.45994698012412,191.02764919489607,18.91800433477369,22.578632343562084,1.0811146561885658,52.60412738167741,389.7279789071176,Very Poor,28.29416657374443,51.70124353487606
Meerut,Uttar Pradesh,2022/03/04,66.25684533401336,122.82852803449757,10.780716654034425,15.425797550897771,0.5721588411813578,50.324788816377946,395.2187749440061,Very Poor,33.89096225097111,40.93879048419243
Mumbai,Maharashtra,12/10/2022,89.56502649960325,365.7304521623842,31.60245953655302,22.56103088794852,0.3310428067121411,40.04844215172848,654.4599793050646,Severe,21.651066595853507,48.2071393488244
Bhopal,Madhya Pradesh,2023-10-24,60.59193631952207,189.27245757305909,44.88119249952589,3.9765451915830496,0.2464795590769514,29.161698633791964,252.66837445240705,Poor,10.987158925066106,77.1929658453793
Faridabad,Haryana,2021-08-16,109.61639281453354,247.69742915433687,25.089051945215104,13.541550235696405,0.0901876665118785,61.95078870988511,457.10035803660486,Severe,34.49584056011859,87.1625047076647
Amritsar,Punjab,2023-09-25,89.56502649960325,206.2251597859582,17.881652907690757,10.907588876788957,1.4266592769150783,40.04844215172848,421.13974690250336,Severe,26.315913179125843,90.38652147665616
Indore,Madhya Pradesh,2022-04-01,23.649692960598102,48.06110326178038,28.87860531560922,3.457824694314684,0.1921997339270617,40.22305773283156,98.61921964569407,Satisfactory,31.152930414960235,41.68151728188896
Bhopal,Madhya Pradesh,2021-08-24,51.96155762840218,60.12032878091995,33.34111785158286,7.892324514497193,0.5336238958621498,30.568333989048607,216.6796953104371,Poor,31.036136300348147,93.90738544866082
Varanasi,Uttar Pradesh,2021-03-14,40.41971188516772,87.66027578550218,31.60245953655302,13.541550235696405,0.5721588411813578,40.04844215172848,168.5501985611494,Moderate,35.795759678101575,62.339618167645376
Faridabad,Haryana,2022-11-17,74.80312957283033,155.26218325840068,48.11472474708434,13.541550235696405,1.3979227320959535,44.59062110541175,311.9290503187025,Very Poor,17.340580331543663,66.43876594299108
Lucknow,Uttar Pradesh,2023-12-01,138.8092441285939,339.80531385651886,6.950583804983435,15.637051662213416,0.3267501870999083,34.25468980844455,578.8345480162365,Severe,10.575973336275071,59.918642428859606
Allahabad,Uttar Pradesh,2023-09-08,103.3132522622836,194.10394965234315,59.21913875894773,13.541550235696405,0.3003336542910891,37.13794373808481,430.8162619337226,Severe,28.977331756421872,81.39897157392608
Ranchi,Jharkhand,2023-05-19,41.91700987710114,69.20891712538771,30.68342855957037,8.129545440075994,2.1944405103807734,63.7745353787946,174.79393118751176,Moderate,35.80544557662152,52.74126715419712
Bhopal,Madhya Pradesh,2023-11-05,89.56502649960325,438.5771775572198,13.323602870049818,25.042743171253345,0.8937510919155325,31.12528449925353,617.6000104653085,Severe,26.94146927840237,57.24429446058426
Amritsar,Punjab,2023-03-02,31.36737961019803,31.57265369346731,42.81289430815895,27.152698586599627,0.4436838472668161,34.50324993205583,130.80197297452577,Moderate,28.29416657374443,40.20637264732181
Agra,Uttar Pradesh,2021-10-29,159.83974360166468,191.02764919489607,50.23968491717564,13.960936404773694,0.2420995576400552,40.58790404539242,666.5317308189417,Severe,27.54964856046582,61.12306186271164
Ghaziabad,Uttar Pradesh,2023-04-12,193.52067154883284,350.48335921945403,21.28773247646418,18.905625895913072,0.5721588411813578,35.095343465416526,806.9812003586329,Severe,30.856498884804584,52.20339797209145
Indore,Madhya Pradesh,2022-02-25,46.46398585458723,98.87176218763342,23.197090617803585,35.60140671335812,0.6647202391286643,40.04844215172848,395.2187749440061,Very Poor,21.521294640768787,62.339618167645376
Patna,Bihar,2021-06-07,89.56502649960325,118.198577858679,27.814109809865958,6.720341261923997,0.0014995997571882,65.43449349308206,395.2187749440061,Very Poor,31.380499194789024,32.49270900196743
Patna,Bihar,2021-01-07,89.56502649960325,295.87968677763195,31.60245953655302,31.365189519282968,0.1712095237635929,41.15669464722623,641.4136246200652,Severe,15.004823623675897,64.37775159445289
Bhopal,Madhya Pradesh,2023-05-17,86.64113473124729,155.3445114396632,68.78974517343693,29.13963057749412,0.450570555122683,26.157174079326865,361.2935318293012,Very Poor,34.29642316246435,62.339618167645376
Visakhapatnam,Andhra Pradesh,2023-08-28,19.40920149329947,260.17889918484184,21.7481537042014,18.828438578896662,0.3914935553544725,52.06027189620563,80.93637022705879,Satisfactory,28.29416657374443,93.94254089741533
Delhi,Delhi,2023-05-29,132.94288890185894,169.46328249144182,16.385806323656475,26.15429913262117,0.0538954872726547,22.5932408319535,554.3718467207517,Severe,31.62901386779675,34.17052241939104
Guwahati,Assam,05-01-2021,55.59792877780423,196.89548117316076,55.449194413087305,1.3666826379710808,2.866268647278914,31.52208983438839,231.8433630034436,Poor,31.91086323336437,55.851328431136125
Guwahati,Assam,2023-07-07,49.766558589545895,49.49860883009425,68.53492326504178,13.541550235696405,0.1218530839705677,80.88166247038802,207.5265493184064,Poor,29.942802573328727,89.69199961687306
Nashik,Maharashtra,2023-08-25,95.20906534989032,310.2168685569623,38.9153814248355,2.8807945371261985,3.404462136227972,29.200231436040035,397.0218025090426,Very Poor,25.561315880210724,89.46627312257021
Guwahati,Assam,2022-04-18,70.67050376377102,191.02764919489607,40.494430031262674,11.779504807519066,0.5721588411813578,67.90759094698818,294.69600069492515,Poor,33.555561242747885,65.96716379698249
Srinagar,Jammu and Kashmir,2022-10-16,209.3133898253416,191.02764919489607,31.60245953655302,8.067286022923986,0.5694606037939659,36.669781382791165,872.8368355716744,Severe,20.833249827739216,56.85165055198878
Ahmedabad,Gujarat,2021-09-16,57.6193082938793,119.49058576266977,4.845304889524788,13.541550235696405,0.2959043933818545,40.04844215172848,240.27251558547667,Poor,32.879478400355616,67.77592378530278
Srinagar,Jammu and Kashmir,2021-05-30,127.35161342652232,176.5627002656377,25.40197252244511,8.191906956930207,1.2528840193482504,71.64239910661496,531.0562279885982,Severe,37.79178224501194,63.07797750135941
Ludhiana,Punjab,2022-08-29,71.31340015728689,191.02764919489607,36.29271498705887,13.82678238763931,1.22110746188339,40.04844215172848,297.37687865588634,Poor,32.47559948503772,83.5473378241399
Pune,Maharashtra,2022-05-01,27.031749807875546,54.10335997373736,32.486221433254855,1.5987208347343038,0.6280234999277874,43.028297078009935,112.72239669884102,Moderate,39.915286351250025,52.28876179720176
Mumbai,Maharashtra,2021-02-14,209.95171507516363,250.83684186861296,43.27885051997649,10.289639862570777,0.3128687986477414,89.54722514929799,875.4986518634323,Severe,12.753877827103569,78.94724007225085
Bhopal,Madhya Pradesh,2022-03-13,102.28762616086176,230.933978411652,21.093422716478067,3.9778081802033545,0.9337274136781007,19.23243849491893,426.5394010907936,Severe,32.95303147138329,34.45793909712661
Visakhapatnam,Andhra Pradesh,2021-10-29,167.96661210253043,379.96755112695104,21.805486454048268,15.734675210892403,0.5848292568804387,13.826567193092028,700.4207724675518,Severe,28.29416657374443,62.339618167645376
Allahabad,Uttar Pradesh,2023-12-01,39.558841736219904,56.5599553311804,25.084599948017303,3.655491846404608,0.5721588411813578,51.25631855917283,164.960370040037,Moderate,28.29416657374443,68.48489438643486
Mumbai,Maharashtra,2023-05-06,64.71034999534484,227.08310034542595,23.59782166840572,10.425266956329663,1.005606041242485,6.603130501379948,395.2187749440061,Very Poor,39.88223535918352,51.57998181184172
Visakhapatnam,Andhra Pradesh,2021-03-26,35.556769279068554,215.46528580076188,31.60245953655302,10.703405974280582,1.383737768146002,40.64532229852052,148.27172789371588,Moderate,34.9855512190911,32.88852741340752
Chennai,Tamil Nadu,2022-12-09,71.91521741057053,146.16408019659448,34.921206831846646,13.541550235696405,1.329013248412683,28.9209462137393,299.88645660207914,Poor,15.79826960655609,54.19971182415621
Delhi,Delhi,2022-04-30,58.992797750230366,63.715775799081065,27.894128098638756,13.541550235696405,1.0668487446369004,42.20416211980963,245.99996661846063,Poor,35.91819400719109,62.87082167874311
Allahabad,Uttar Pradesh,2023-02-10,128.3368671771129,345.8327794797978,27.743945351184824,23.825068628856783,0.061223156011053,3.3960080367680225,395.2187749440061,Very Poor,14.621512612135655,62.339618167645376
Patna,Bihar,2022-06-04,170.8229162221336,135.90083452677965,31.60245953655302,9.523985772021566,0.1919324074156029,69.39732779029696,712.3315606462971,Severe,28.29416657374443,67.14477187657235
Patna,Bihar,03-06-2023,23.233970299557573,131.38221707865625,8.681479821151287,15.477287496298214,0.0604502415007495,90.92194098714695,96.88565614915508,Satisfactory,38.88566243891269,65.65039319689976
Nashik,Maharashtra,2021-04-05,54.01188522448155,191.02764919489607,26.09318638634567,16.634327837210325,0.3037753054487918,42.94902920521326,225.22956138608808,Poor,36.81205285968841,33.83567203046296
Lucknow,Uttar Pradesh,2022-10-24,187.4227491083532,191.02764919489607,24.93334727402372,13.541550235696405,0.8095550358546302,40.04844215172848,395.2187749440061,Very Poor,21.67093636808728,78.2557203009058
Chennai,Tamil Nadu,23-03-2021,161.7298466184579,288.65658799602744,33.14168359065343,27.84695982413283,0.6036230714060006,32.572446370629066,674.4134603989695,Severe,31.737722972160054,46.48335868446671
Chennai,Tamil Nadu,2021-01-26,199.18567236095936,417.7677113862285,56.61273948032634,14.284451619768816,0.6980694366574004,26.985133569396076,830.6042537452005,Severe,11.624535821261212,78.64971301476443
Hyderabad,Telangana,31/01/2022,128.52650432892932,379.36288883544097,15.857882094910808,16.7209863823481,0.5721588411813578,40.04844215172848,535.9555230516353,Severe,28.29416657374443,46.05146882813537
Delhi,Delhi,2022/07/13,40.49823617436364,100.7520450110781,31.60245953655302,15.250538442729797,0.94425596110422,131.2300272699321,168.87764484709638,Moderate,30.453919162080616,94.315743501569
Patna,Bihar,2022-07-27,144.43884678365896,141.37339928346205,28.21810751375881,13.533595125603885,0.4214613112967248,32.126102569372776,602.3099910878578,Severe,34.92705040260624,74.15793132132578
Srinagar,Jammu and Kashmir,2022-07-14,35.42988533173871,176.08227592023417,94.08362145811064,3.7969470883394343,0.2251374668479595,27.44263362702716,147.74262183335043,Moderate,27.150225693561847,71.13780842875327
Lucknow,Uttar Pradesh,01-10-2022,121.6256298663818,193.36910153062223,18.50165405401587,13.541550235696405,0.7941471783610583,18.90203672595356,507.1788765428121,Severe,20.587665249297864,79.37602323708745
Rajkot,Gujarat,2023-04-14,63.60890951091704,204.49704385233736,29.818016469869523,13.218002922656687,0.7833854635984646,36.66047173785605,265.24915266052403,Poor,37.185803261140826,63.68155134422085
Lucknow,Uttar Pradesh,2022-07-09,47.703525257944506,215.70459346414523,31.60245953655302,5.463066633024126,0.1368899711010488,33.528724111912254,198.92370032562857,Moderate,27.90045531962437,91.14242102572562
Indore,Madhya Pradesh,2021-11-11,157.90449984849778,192.7088238588813,8.646455387054536,2.9913991062062983,0.5721588411813578,39.228110513174926,658.4617643682358,Severe,28.29416657374443,51.60729779308767
Chennai,Tamil Nadu,2021-08-06,46.16921230859285,112.9052275027262,31.60245953655302,24.132566842215724,0.799771617954413,26.42996642567653,395.2187749440061,Very Poor,29.837683038144565,71.38441104716962
Agra,Uttar Pradesh,2022-11-06,86.11533709290407,136.75536778066552,28.080562751122237,13.98290513921554,0.2085439344128387,19.441528709913765,359.10095567741,Very Poor,26.366919418589863,62.9273080906117
Ludhiana,Punjab,2023-09-04,146.04197214127478,172.22587140317782,30.4345120265612,15.392231677624345,0.1140400280989163,34.31833741065505,608.9950238291158,Severe,32.231436344271415,69.65246466718382
Ghaziabad,Uttar Pradesh,2021-12-16,89.56502649960325,221.98915178331904,17.273630601523926,4.683002893327131,0.5721588411813578,38.30825419775806,416.41668869058327,Severe,28.29416657374443,69.4735190653141
Meerut,Uttar Pradesh,2023-08-27,77.43311043873932,191.02764919489607,16.746425450183512,6.614856970646517,0.5780643602293081,34.4484249267854,322.8960705295429,Very Poor,32.40518364682449,89.97513200097063
